datasetkey,citations
9fe229a7-9015-40a7-a212-e63ca57f9828,0
4200a83c-9ff7-43e0-ae09-ef1211847673,0
33c73af3-af77-4b76-9525-4c1207c266ab,0
8f593ad5-6bb8-48ad-8ad3-d1398318b491,0
ff297f01-468f-4164-993d-b7351c36dd48,0
544aabb8-bd2a-44ef-8917-a3b9c70bb837,2
ff918604-48cc-4f28-a77e-9e454830d7c7,6
3d726371-5f1b-4601-90cc-981c78710d69,1
76fda5bd-86a1-404d-89df-b5af9dd3a961,2
a4af5ceb-4035-49f5-b41a-bb548307b4f8,0
c3a08655-9951-4d4e-b57e-27d494a643d6,5
6704a0e5-71e9-474a-8b0a-e897e3670141,0
af49d8bc-959c-418c-b39e-2b9ebb3830d9,1
33e5163b-2cb6-46ff-8c2f-2d67b28459ae,2
001e060d-ac3b-46d9-955f-50fba13102d2,9
1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3,6
db716632-f55b-4a04-b3cd-918eea1c92c9,2
84d7d83b-94d2-4d44-a541-2c9e51e0f972,0
43e54c60-d6e0-41df-80a3-ca9487a3342a,12
5ca9edf4-bb76-44d5-a962-bdef14a40c4f,0
2eb9c40b-4516-418f-a6d5-d019098d217e,9
ab165baa-a1b8-405a-a726-e977489d5eea,0
03a1f4e4-6f3a-4296-b03b-39573c64d47e,0
d44f8d33-ebd3-4696-85e8-321c0205e570,0
6d9e952f-948c-4483-9807-575348147c7e,2
b315baf6-9fed-405d-a3ee-d585aae81a1c,0
db191f3a-48ed-4b94-93ef-5c0517fb1b58,13
eacf640c-9853-4638-8414-18e4337c2a3b,1
ba5f097c-54d3-48ac-a57f-6d93cdbc85c8,2
f412ff44-1b43-4ca1-8e10-86b34cd82da5,5
f7034999-7c7a-45f3-ab30-5f6d1f0e6a64,0
5600128b-7356-4530-bf52-32f74f7fa9af,3
816ae2d5-1123-47be-9bd5-f5270a315f7a,2
b431e4f7-ac02-4cfa-b6b5-c4280f6aa906,0
ce7cbfdf-15cd-4b9b-bc72-5b1633661ecb,0
1634b152-2210-433c-83ee-69c7e1229d43,0
0d4b2345-a98b-4d14-a844-6182551f9332,6
131de7e0-3e87-48e0-bd89-6a3c4c462b03,0
2f5a2012-7ac7-4ebf-9b72-409b29a3959f,0
992f4b79-fec7-44fa-9118-038849e3f6ec,2
5261cc77-1af6-4a2f-956d-6ddc7816f509,2
158f3ecb-a409-4a99-aaa4-4d9805fd0bed,3
4e56ef9f-5aef-49a8-bc3e-fe77635d0352,18
f66b4f25-909e-4b1e-a030-f7f2dba764ae,20
2d52d641-da1b-4aeb-844b-32ea3322067e,18
b26543dd-d573-480b-b8b0-7f116ef52886,18
56c3ef0a-a2f2-4f3f-8add-3bf004ce27ad,21
70825b58-e23f-41ce-9de1-1f472278a2fd,7
29124ef4-dd2b-4b11-adfe-11473a5dcd1c,2
ff2728bc-4c4f-4ec5-9c42-8f440859d804,2
47ffa1e7-fff8-486b-9446-2473c371c275,3
075d0752-d817-498f-8be8-3c7797844fde,3
2d241a4e-8fce-4be6-9d59-e416f50d4566,1
fbb730fe-c1e9-4dcb-ac6a-e5a9d3b65e76,4
ce695983-1492-433e-8f79-1f18e2393cf5,4
bc9ae1b5-b293-4952-ae2b-0ab0f705e06d,4
ff0d8744-9e2e-44ac-8a83-5976f579a87e,2
c1250215-2efc-4bcf-8a6e-fda854d6019d,2
b47ec169-415f-48af-8aba-47654e5320c6,2
c25f5a6a-5c8c-4310-ac09-26120b91858e,1
a5ed684f-e948-4ffd-a09f-9ddfa504effa,2
35bc2b2e-47f7-4bdd-a291-596f4b3376ad,2
2f0949ed-75b5-4f87-9f4a-d9334e626cc7,3
0ce14307-45a5-4b4f-af50-8e63311ea9ab,2
603e2671-2e7f-4173-a887-26feef188096,2
859afa3f-c79e-4fa0-98d8-9b0eb0d64c12,2
96b47887-8acb-41e9-909d-58bf9c83fd44,1
b7a56663-63df-4349-9804-56678d1a3f8d,2
4b607476-04ea-4dcf-831d-0ef6978eb69d,2
f33ccea7-0f86-45f8-8a28-f8c832ab29ba,1
3fd5fe48-2bb9-46f2-97f7-ab27b824ce8e,1
62e90e63-932a-4664-b0c6-5c08555fa3ca,3
abde7512-bec5-4734-8746-e7a2e2c5035c,1
36e71fad-810e-4eb2-8f4f-fa7eda4ed5c6,3
df662766-0716-4bea-bad0-158e985071c6,3
68ce269d-4a2d-4a49-9555-36f01aa66bf9,6
bf6ec1a0-c7dd-456c-bbd9-465e626a3267,6
43d13435-60f0-421e-860a-6edaeafd79b2,6
c6bb9397-f67f-4ecd-a85a-a27debe6ce3c,6
1280795f-eb48-4582-a3c8-8aa2544b3f35,6
9c8c249c-9426-4a03-a5bc-9150966b3c2c,1
bec95074-2220-4c3c-92ed-5ce729bd4307,1
322f41ce-1e12-494a-98ea-af94241b09ed,2
ef5c63cc-ed75-47b2-a6fd-60969f4fad07,4
484ba7d4-531e-4dc4-bc52-99a8c363fdcd,3
b49ee669-efe2-448e-9f97-7df7ef2060a7,2
de465000-f2d4-41c5-8c90-afd41602759f,1
ffc954a1-37af-4e01-a27b-2b4eb962b8d6,3
b5e4bc1b-ec14-4ff1-8eef-9c15ab6a7b75,2
c3fa13f7-14bd-4f14-9bd5-4f959860f63b,2
aadace25-8f1f-4a64-96ea-41811724eb6c,1
ebedfe50-dd03-4028-9506-7d43f83878cd,5
ba04e196-d8b4-42af-90be-73168ffbc0cb,5
e5306688-5202-45b9-b858-e4683f3ccfab,6
4eaf3d52-fd05-4c8c-b31e-a03169738c3f,5
fd5f9044-c95c-4e47-b3d1-8dbc34cc941a,2
0f138af6-6c18-4be3-ad71-23e18b3505f0,1
376d3822-d7f9-463a-a8fd-03f16892c8be,2
c789ebf2-bc41-46a8-8e3a-ac0ac082649e,1
8294e09b-b09e-44da-8264-f77bdd3ac6f6,1
2a570f00-86e1-46ca-bfb6-7dd077e66004,1
a48f262e-caeb-4531-bedb-fdd0553473b9,1
ec06e9e4-af77-4a50-ad21-6fc47fcf56c9,1
76805c1e-0691-4d13-ab59-2211efa1a78a,1
f9e195c8-4f0a-4a88-a00e-23db76ef8a1c,1
0044f3b8-8305-47c6-b96d-a351a94ace74,1
53a911cf-d038-4f6f-a8a2-1b082a1bc781,1
64c7444f-e982-492c-aa57-560f9b5bb53d,1
6ab7c956-21c6-4dc1-a155-e1b22f2f419b,1
83c30cce-d66a-44d8-888c-0f1291a18a2a,1
13505587-6ed4-4a92-b9d6-067f99cfa41f,1
c063bd29-d63b-4ff5-bb79-adb1a4533b1a,7
26129f66-fb74-4a89-bed7-812f2533b68c,1
cce65821-97c9-4241-9274-22d93917d3a2,1
29719761-2d0e-4fef-bfcb-764b20c07d40,3
0e267af5-9724-40f1-9d55-67477b8d1e6c,3
182ddb9b-6cb7-4544-8469-c52d186064c5,2
824f4ab2-dfa1-4811-97d0-2ee1105b7c53,2
4309a5ab-7050-4387-9abb-7dd497c96904,2
a011787f-4345-48f4-9d83-d62df608369c,2
f1b65a10-b9be-46a1-9801-87f6f1b05d3a,3
7d264665-b3db-43b1-bdf6-04ec97819d9c,4
1a546878-7cf6-47b4-a5c9-350486122d5a,1
bf75ddb7-9498-4f49-99be-82a94b4e0c55,1
5f4ccd3e-5b1a-4145-aa43-94ecd45ced8a,0
6f963d48-83e5-4fe9-8373-34cb90bad830,1
97f3fa73-3195-4af9-a14e-07030f00db96,1
a6c2daaa-106b-4373-9e9b-22b88fa2276e,3
0f5e6928-1fd2-4856-9c40-e800fe93fb05,3
c3fef6f2-8790-420b-afd1-a371acc5594d,1
acba2a19-0345-444f-ae2c-49273bbccfeb,0
3e010c38-a78e-44d9-9f66-79d0516d85b6,0
c4ff90ca-9235-40ad-9619-bd5a3e832334,0
b91a1677-f7d7-40d4-a31d-bc23f5bdb7ee,0
1804436b-6a12-4fcc-a372-531cc23a41c4,17
d68dd1e3-60be-4ef0-89a0-7fc85241f6cc,5
6fdec60d-937c-48f7-a014-f0dca0e8fa62,0
3e77139d-6fbc-4e4e-86f0-ca966d398874,0
3adb4fd7-9e77-41e0-aa37-9ca4b72c5eaa,0
93d9eebd-2b10-4cdc-a699-21e11723001d,0
00740bae-79fc-4d08-890c-3610d92d66de,0
b43ed7fe-ce8d-40cb-bb2b-fac150a6f04f,0
c2643b1a-fcd2-4d51-847a-4e4eeecf852c,0
5623a2e3-54ad-490a-ae30-8cb24f194c0d,5
4f0d3a6f-c91e-4db9-a2f3-6a6007e620e2,0
0497a051-ccd6-4699-9bce-9170562cba65,0
0e89ef93-34c2-4942-97f6-9d995edb1f8f,11
421890f7-e909-40ed-a573-b1c9529a55fa,10
032f1fbe-d21f-407d-be46-5cd1bb1ea397,10
a126be3e-2889-48df-9d6a-357da4198353,0
5d06d34c-f74d-461e-8d8b-c3351beb0db8,0
fca3f5da-a6ae-464d-a488-38439546056d,0
c1ebfd12-0ea2-4062-9463-99c646f80485,0
eb273c21-e94a-48df-a599-4f869502b4eb,9
e9d33ec7-4eec-4ab3-9a6b-9f38e671ca7f,0
1c259455-5d58-4170-8570-29e4fdc1c2f9,0
608c8741-01da-4968-97d3-fcddbe4bb5b5,0
7af4869b-4824-4d5e-8388-910aa42ad6f9,0
a8b2da2c-a818-4851-9a42-2e910753c6ea,3
491d9d91-f308-4c05-bf09-1771e15648d9,3
b235404a-29bf-4aed-b6aa-62b7dc05b70d,3
a7c6ec70-665e-4898-86d5-76d43ab9fa69,3
2594f389-fb9f-4825-abbe-5678bab70cf4,3
707e1918-0999-4f2f-9ad1-22c0be104861,32
f9c49aed-ba4b-454e-b88a-cbe1fff5b2b6,4
7b944cc6-1ffa-49de-aab8-2a5ab543422b,1
1edd3c3f-cfd7-4fd5-bfba-2c67737a17ba,32
b35a84e1-9584-4240-8186-c2461c4b6a06,1
53fb0f04-3ba5-4fe8-8ea4-0511914bd0c3,0
2a69b0d9-546d-4953-917e-7e6e30731a44,2
19e4c0b1-d8aa-4ff8-a8e0-d639580dc280,0
e8ad1dc8-7faa-4fe9-9d3f-64d1a2fc895e,4
28f1d761-f1fe-4f1f-8a3d-00ff2d9ae127,4
ea2899ff-d8f3-4c44-ba54-d5cf7fa50125,4
fc8a216d-4467-449f-b0c6-84cd905deb6e,3
ca0dfc4e-6a98-4b1b-b010-c6ce894a72f1,6
de7916fd-f4ec-496b-9059-f4ae6ba95406,0
4089634e-9e8d-4d71-b344-b704c802c9c4,1
8d3fae22-72bd-4e8f-adcd-7f57079c87ce,0
15d76f87-6d16-4948-b4d5-f7d50a168aa6,6
6297efc0-4442-4e8e-be58-1e0ca7729dac,7
11b98c91-d446-4037-bb46-39bb93d85db0,0
ea33d1ae-8f4e-445a-a3ca-107075ce0f27,0
0ebe3437-2c79-4e1b-bf05-0040d399971c,1
065bf0fe-9b66-4860-9865-c4fdcce67077,1
7f66928f-2995-44d1-9a13-5cd263d5708c,1
3a1bad58-879c-4e66-a780-2441ecf2fe3d,0
9d68dae3-0851-4277-a7d5-ab997758a10d,6
22e8893c-a8e2-4898-8684-9ae74cff4126,0
1580f177-248f-421a-8a3d-bf5ab2065a6b,0
dd9bce8e-62ab-4cd8-b11b-8ae12f7c801c,0
d15b6cbf-24bf-4fc3-ab1f-1eb37a3a7753,0
8b4ecd20-850f-473e-af8c-dbf5d1e76932,0
b74dbf66-15bf-456c-a288-21aa269200e2,1
bf7af9e7-3dce-4bcd-a336-fcf7fb3a530f,0
74117f4a-3b93-49e6-8edd-dcf213b44d28,0
b4f07fc0-8eb2-4c12-9971-d921cf3c2491,0
602cd784-a4d4-4417-86e3-b3417bf40916,0
75caa51f-0491-411d-9d63-9124429540b9,0
3b1d6d7d-bd17-499e-98d9-ec18e0e7b61e,6
a1850113-9112-42a6-a3ef-c53ac260d388,4
d83793f0-b48b-4842-b584-8ad65d73daf3,3
b5d15a8b-0500-4d8b-b156-9da14da494cc,5
dffb5e6b-d847-46ac-a851-70e2cf0bddd0,9
0768b875-fc9c-4ee5-a91b-298963c1df71,12
2db2d1b2-bccc-4c6b-ba35-fc5af9676e76,5
65bdd8e3-a27b-4b88-998d-dfb27d528206,13
0ce32496-2305-4bac-a6b5-efa972aff14d,6
c2c4566c-966a-4efe-a986-a59c459ef4e1,3
22b805bb-5b5a-4db8-8ddd-4f7bff767993,7
7ac0e08b-8881-4c06-9d1c-1c3f023e6a7b,7
560ded1c-9e7b-4ae1-b777-318025a8cee0,0
f50207ec-ea5d-4036-805b-1a04df98cd1d,0
b4a1d879-9344-4186-a337-09a3efc368aa,0
fe6e1a81-7a45-45b2-8faa-f164647b8684,0
4d74304b-a18f-4e3c-9a1f-efbaead8931c,0
c8d12f8a-7e39-4e2c-92d7-825d590ad15b,60
a6170091-e531-474f-aa0a-db79a0739e81,5
2d6e90e5-b171-48d9-8487-4bdbcf57f81b,4
78822c79-7646-448d-aac2-35700498c147,2
2ce085b1-f05e-4bb9-8a3b-0ae583f3a58d,3
9dd11965-9958-4665-aef8-d4b9d8d458f0,2
08668664-5f23-4cdf-91f4-6835ab30118f,3
d6c6e286-2d5c-4e3d-a173-415659d15103,0
f4971deb-ddd5-42e9-8f5b-5d8daa6f251e,1
78901bbb-af83-4645-a209-1d84279e7097,1
25f28184-995a-499f-8594-de3b757d8047,2
fe13fe1c-a54d-40c8-8512-0e82c0c9d87e,0
50dc522a-3200-454c-b0ed-240b0e247923,0
867cd85e-cf13-4b0c-a023-d67fd8f64d3b,0
c6374611-f0a8-4bff-bb9d-0714d8d6de79,0
6522e780-f233-41a3-8569-4854713eb788,0
59b5ae66-7413-448e-889d-681efbc1c00d,0
d8da8f68-a619-4730-8dfa-beb2487be803,1
7ebcc399-ad1f-4263-86a9-f612b1454a4a,0
994a6181-41fa-42ce-ab39-6efee8d43881,0
0daa0577-21b2-46c7-85ea-dbbc14e8bd90,0
051394d3-767e-414f-b131-c84675a7a27f,0
3fc0ff82-b36d-4932-9663-390d5c76221e,0
20c08ff5-ca53-4fa1-9151-21874352ef0f,0
3dee039e-158c-4581-8257-bb2de0e54beb,0
53ecf23c-bb79-49e6-85df-ba2e9ad2e873,0
b5a6f009-a825-418a-a45a-d60f6e8d6a1a,0
83da7b94-fd5e-41f6-8aec-bd036d51c039,0
5c301198-c532-4883-98b6-ccbff787265f,0
21263e8b-aa4a-41fe-8454-dc780e90bcea,0
3b6d1f7a-8883-4ffa-9718-eb09bb6c2082,0
b98eb4f7-4f19-4669-985a-305fbdb27739,0
782d3d90-f86d-47ad-a3ea-7306bf642832,0
6a2aead2-2dbe-4b88-b54d-5dba691e0c7d,0
961a3a60-22ec-4e5e-a3b4-b9cf3715da77,0
9ad9f51b-18fd-4e0e-a5a3-9da1111c7754,0
25961ae1-6f03-461a-a9e9-32e5e752cf99,0
1fd00bea-9011-403d-a28f-e4a760df1107,0
27460876-8c4e-4573-a050-152499b3a687,0
b7098302-3049-4f64-9564-cc60e63e3bb9,0
3adeccd7-3781-47a0-a293-398357499903,0
e38211fb-5c64-4fcd-af81-93bcc47f007e,0
ffb17538-71cf-4c99-bc0a-b3b30bf85289,0
3a3e01cb-b600-482e-8963-e4159f54c6f1,0
007478ec-bdcf-4030-8153-f79598729aa6,0
6cf677ef-65f4-4e0a-af8e-9f17cc4042ea,0
4a1d248c-92c6-404e-aaa6-da0703439376,0
c00cebd9-2243-47b2-a4e1-5c61f05e4126,0
5c8c4f74-0a9d-48d6-8cec-322798ed43d5,0
528a7882-f81d-4546-a932-0bf1905b7ec9,0
e74afd00-4e46-4f52-89c6-e8bdfaf8e769,0
48a18d17-96f2-4a0d-89ad-bbe1ac6ce72c,1
7827f68d-c981-4023-bace-288a03434044,48
72c4d3c6-5b8d-49f5-bfbe-febd53849588,11
a0364481-b35c-4e5d-85c2-65f757f7ec40,1
cc75dca7-0de4-435b-8e3a-c1b2f1db8eed,6
d1e8a7af-097a-4ca8-aa91-62d3ff834711,7
c7580b1a-c7ee-4263-8fec-66d777c52ce9,0
350afb21-be8c-40c0-b2fb-854fa5529121,0
5ef31cd5-1f7c-428c-8e14-bcef176077b4,0
449b2ce5-2e01-4e57-b373-30b6234b8423,0
4ec07426-ec3b-4391-8dc9-35018487b7ee,0
8ebea953-1a93-41ae-9850-25512cd86664,0
0a01b4c5-51f0-4e15-a012-55ba289c4d82,0
94281e3c-4518-498a-acd7-529f2cb61541,3
55840438-de12-416d-bf81-d7c8c58e4547,1
0aa7f04f-e3c0-471a-9399-44aded81abf3,0
5d55d7cd-c117-48fd-971a-45c3d9d47179,0
2553de83-06f2-4b27-85f5-afc699ee9274,0
90be0305-5b60-4b49-9e83-5a4dc40feb65,0
85e3836d-b292-46c7-9972-a46a0b2cd65c,0
89291ad8-51c8-4ed1-b4e9-0c3941b6594b,0
c97c6c34-bb03-4d34-af85-365d9a4da675,0
9d8331fd-5419-4270-a699-b7e07502f599,0
7cff3567-b9bd-41f3-8d9b-aec6893dfeb9,2
a63c8e4a-a084-43f0-b53a-d113ccd2a413,1
ade32c37-fdce-450a-be18-87bdb792c0b1,1
31bce27d-7094-467b-95ae-009a27e00cf5,0
830f4103-ef13-48b1-854f-22b0798bdc9c,0
59ab76d8-6664-4589-b1e2-791753d79eb3,1
b6a01612-c202-4310-9559-caa82aa3f957,0
d9d550ed-581d-4444-9b1b-2f26c68cecaa,6
b538fc74-76ff-4dbe-b9eb-8b2c341fe731,6
dc0ac5b3-f7f6-49ef-82ab-80b79eace946,12
dba87678-ffa3-4a06-a2f7-cf4892e1e057,7
154ae7d4-44e3-4016-9620-9018e83ee85b,9
2a9cf674-3e7d-4f74-b4e3-e10af294b53f,0
3a0fa23f-411a-49ec-96ed-3ee8cf7d5696,0
7697b074-c59c-4871-8cc0-58322facd4e5,5
775fe351-8dad-4490-9d4d-34701f62b5c1,1
5f1a7e03-ee1b-4252-bb77-7ef7033d6336,0
b8296d03-56e2-4efa-89ec-2f8cbe851740,0
3f49c4e7-04f7-478f-9f2b-4dda8c79d8e9,0
9f2a12ca-b06a-44f1-8fb3-974576d45d7b,0
88e14e77-bb54-4506-addc-3b1d0ad7d272,0
7c5815a5-7909-418b-87dc-af0cab0e57ce,0
003c372b-8536-4ea4-b200-f11345e7fb00,0
0d9bfb0c-5b22-42aa-a7b4-1c96a47c7c86,1
3b105142-6f9c-4098-a6a8-dd07095fc45c,1
fbcbdda3-abc2-47ae-9b8e-b75ab1128d54,3
58483402-e918-4fbd-9d6d-66975a34262b,2
93706f0d-e64b-46ad-990e-efb82cf5e8a4,3
87360819-f344-4ad8-840e-6f3c3879a46a,3
6a6ba4bc-194e-47e0-a5d0-00d83b57109d,2
41ef3c31-d959-4168-b2b7-e46c299b5fc6,0
3a75bf14-933e-44bf-8384-c6a790bce3db,0
b0677081-7dda-4b94-9bba-2656bbac669f,0
ee8a3724-ea54-4bd0-9db0-e664d43ba1ff,0
7a60b233-666c-431e-9576-d47af1beb5c8,0
9e75dcd2-1f69-432c-958e-c771e7540d27,4
d469da6c-c56c-4332-ad91-3af0f2c6fbeb,3
ddd527ae-1539-4189-ac4a-a731640badcf,0
b55058c4-d270-42b1-b849-332f734cfc33,1
d4376e59-65a7-4931-a4aa-7ba2d2f0b514,2
1984c441-b52a-4ced-ba2f-9a2c4fa1898b,32
a41ad9bd-cf79-48fa-89a0-102ddf4d4e61,0
81484676-d49f-43f5-8f78-88289267664b,0
b0b02e25-81b5-408d-bb97-f37b8d2b96e0,0
55ed602c-dc49-41d2-a860-4a626ba85ba8,0
647cb838-3294-4ee3-8ebc-a3a0075c7e5a,0
a1496148-c2fe-4f8d-b78f-c31a5fb5ef81,0
ece6e00d-966b-4943-948c-2a48036032ed,0
5e52a44a-d49e-431a-8e53-394950ccd31d,0
01f642f9-9c40-4f29-8e8b-bfd088a093d9,0
a3fb3af6-724d-4de3-ace8-4fa21cc729ed,0
53b30953-201f-4599-9377-1c41b5cba477,0
ef598133-fa19-4373-8017-88707ab9200a,0
fd10ab32-e043-4d30-ba59-22cf994df966,0
e0645a9b-c09e-40c2-b13e-8038ac5c546c,0
494737a3-3db0-413d-9ba0-c5b553652a33,0
2b5e0955-0a3f-4782-9016-428cf50f2c32,0
4130b8e7-7619-4709-bb02-0e3ad09febb2,0
31770fdd-e4c5-4971-a2a8-31eadf292c8e,0
649fb99c-5bb1-4a3b-83df-7f9b3fe4dca6,0
e89171c8-38a8-4bc7-89fc-87953f7ed8ab,3
c3e21e0e-4d9c-43b2-909f-70a7fe5d903b,3
c13eb182-a0e0-4e54-985b-598de74dd949,4
e0bde7d0-36fb-4036-81fe-4c3429dfa67f,6
16905d82-40c5-416c-a82a-c4effc339f07,3
c6ad8415-263a-4674-81fc-f590bcaaaea0,2
85487457-e02f-4dee-95ea-8dc0d220c52d,8
9bbdb0ea-b792-4047-be06-c4285ad47f3f,16
c0eee375-b253-4d41-a2ee-b2ee05ac02be,3
51dffaee-0316-4ca6-9afb-f27556d8990c,8
f7cba820-766f-4bdb-b202-645e130ab51f,4
54001a5c-d978-4a0d-8c47-e58b9d9efff7,3
243064a9-76d7-48c8-b378-31b5aacf9ad7,1
42072ec4-b20f-4550-869b-746786fe87b1,5
ab4847c4-d1da-4a64-a022-11a13dca65a1,3
4c3caed5-5857-4e62-9a4d-a8100c0ce017,5
0fca9cb2-caaa-499d-bf3d-8920c69a3a35,5
4ef3ef22-0b36-44f2-9021-6514732ed247,2
13e7869e-0c76-473a-a227-53d6e3d6fbf2,11
b065a152-9f83-4944-9ea0-545ac0703c35,4
d82eaca8-005a-4002-817c-70c1d2d4b5db,11
3c66c8f5-a981-46ea-8b0f-6ae44f799220,4
e5dd4343-8bd9-449a-bef5-47c655968225,3
c800b48c-aff8-46f5-a716-84e0cf16bd4e,0
f67f7966-5859-4a73-8e51-18b05d559ba1,0
628ca4b8-615d-4a6a-b038-f100b99eae53,0
e441d4c3-7048-42e1-a7ee-32f5c4659440,0
56e311e3-43c6-4b99-aa21-af396074d5e3,13
d4aea86c-bd2c-4526-ab57-c6a98dc057e5,5
db9e34bd-e647-46bd-9f9d-ffee56a5d3c4,37
aaeac10a-b3ae-4e67-9411-6ad32bdabd25,23
c6e94ce4-5d25-4758-8a52-2d5ee4d520fc,4
994c1c46-9837-4548-869d-8f69668e245a,1
69464fb4-c580-46bc-9df2-fd892bb77d09,0
da05a5b1-2665-47ba-a37e-c5e90bd883c9,0
04917f36-3693-4c99-81d9-c2d53ae87c5d,0
e9a45032-ff9b-4000-80dc-f7da51761ec4,0
4e8f5047-9581-4cf3-b36a-53ecb4861532,0
0976da31-4f16-4bb5-b448-426889e2c8cb,0
3c464933-56c7-4eb3-bf5a-bfcac6379dc7,0
e04061cb-5253-4f07-bd77-e274020be3c6,0
f6bb386a-dba9-45d2-9329-c34551f9bdf9,0
f484e9d3-5d00-4e90-99a2-c9fe4cec6394,0
d63d7ce4-f5c8-4da2-a4a9-02f72c35c0d3,0
bcdbe5f4-2f0e-4240-8727-64b6c91db94a,0
4dbd509c-9666-4c6c-b5f5-0cf6ad10d69d,2
bc3175fc-8f7f-4b44-9377-d1fd2dfeba84,2
0b1c69fb-96de-438b-afe7-24a7a19a7b85,2
798ad3a2-4340-4802-abb7-1e0116da6f64,2
da5b3047-b669-4276-89ef-69ecf31d33ff,2
7002a007-634a-450e-a142-e9326167636d,1
70488f4e-090b-4d3b-89d9-388bf5513818,2
6251bf04-bedf-44cf-92b2-73e551eb56f6,1
2c0396c4-d497-46e3-9cb7-d9c9a6786e76,0
204360f1-9583-4ffe-9c41-52773c226270,3
0e4b701e-75de-45e2-89dc-223d460e755d,0
708c335b-4087-4cab-abef-dd97b14bb911,0
c6313e17-b1c7-4c70-81c7-00e6e76b8da5,2
b5cdd86c-c6cd-4ef6-8328-a7628fed2ae9,1
e6f2f35a-6ccf-44c1-aa29-3e7abd613cdf,1
f1e0c699-a29e-4484-9070-373d283ac245,4
f1018c43-039a-4b11-9267-5d21c3af2ac5,0
09fc6938-3ca8-41a8-8c92-898b180df238,1
c164a746-877a-4fcd-a3b7-4134bc96a606,2
325ba4fe-17e4-479f-887e-fd9492a7e925,0
d51dafd0-dc27-450d-9e09-180c5c9b5031,0
d220884f-93a2-4b83-ad8a-1c7e7493b1de,1
00a89e1e-8ea5-45ae-bf01-585d867e5488,5
35de4e63-710e-4014-9579-722d697304b4,1
03edf7f4-e813-4db0-893f-2aa033d28cc7,2
cf4799e8-030b-43a6-a445-5953b29b98d3,1
62367f1b-d041-4bc0-9bda-e1ec06723db7,1
c5dc11ef-779c-4575-ab09-67f40ecb5aee,1
5b1fda47-fc99-4095-b26a-f8bc1bfced0b,1
5f288109-3f1d-4c3e-9e80-c39c9d971b64,3
0d8819ce-6160-446c-85bc-bc18ceaaf10c,0
a138fb3c-5b32-465d-9fed-9e79e130f803,3
843f9577-1664-4e17-b6a6-aa69fb7665c7,2
ca932124-0cea-4cef-9548-48b92f1a7212,0
d6db56eb-3ad0-47bb-8e1c-583f7d5b648e,1
679f5107-e0b4-4e9d-b0cb-0bca5d83e2ff,1
e901e52f-3189-4226-bb52-3ffed859d5a5,1
9d896584-022d-4f21-a211-c23b533953ce,2
f4c97e0e-fc3f-41a8-8ab5-b07a304f1848,2
fd6adac5-7672-4412-8700-e9186e6818d5,1
660f1f7d-2a80-4f3b-aa03-861c81fffb6c,1
1f3f2b2b-5f1f-4d99-8e51-614be7703abd,1
616d8c7b-7f07-4221-bd41-cf730f637d37,2
263fbd47-2940-46fb-b1c9-9d91b9bbac57,3
18a49e5c-e025-463f-a7cf-72b5a1f69401,2
e654d215-a892-4225-8ca4-3336f0beefda,2
9f723faa-02cb-4344-ac09-279b8a23311f,1
0b5fb120-0ab9-449e-a587-cd979ae9906f,1
46c214c0-1edb-462c-9bdd-4dc47b942ccf,2
cdb643fa-8419-4258-991f-5de8ef53f90f,2
900529a8-34be-4134-88d1-20143ee9ef14,2
0480b500-4867-4836-8dc1-e31914367c41,1
44cfdd68-dcee-4af6-a5d1-12ce27d7f061,2
4ff066c7-8444-476a-92b6-ab545a1c6489,1
7cc60ce7-3eb6-4ee0-bd95-0f4b5dd0d596,0
8265bc1a-8903-47d1-a59d-218d749895e5,1
aa29bec9-6ecd-43d2-9e02-865e9f5599dc,1
87f348a2-e3a5-444c-a416-fc4b5c991ffa,1
41d9ff23-1bbd-426a-94dd-af487da76059,1
feabbf19-bfad-4221-926e-bff60860abb6,3
ff2a9bfa-9d3f-45bf-970b-0e261964d290,0
240f76f6-1bff-4476-b6ea-bf1e61b22d3b,0
aee7efee-b706-49d2-83f5-7796ea624548,0
687fbc4b-b882-4c11-8a09-8f341b82b849,3
5400a04a-01ba-46d3-8470-d256219e6a6a,0
914f39c7-7bb2-4e77-a4ae-36147aa07daf,0
2da596ae-e424-430a-83fc-da084090e329,2
69245174-bc73-48cc-ae36-3bbbd27c237b,0
3e89cd6f-8453-4994-989a-605896f36ef1,0
b40b69e3-dc62-48c9-9d36-1da21b544395,0
236d8d68-c590-4f68-9c06-6dbd92171a58,0
ef308a4f-87f2-4600-80af-45a6ab108512,1
95b3d62f-8fcc-4088-873f-b33f4a63d3fc,0
8e7cf0b8-4789-4b79-9dc9-33d65ed79918,0
d5683261-6c1a-4706-b3e1-ed3e744c840e,4
bd9de0e6-69c1-4ec6-b49b-fa6f84454163,0
8a863029-f435-446a-821e-275f4f641165,66
ffec564a-cc7a-41c7-8287-df0c705ded30,2
c8835694-195d-4f96-9849-ddc12272f454,2
ce0e12f8-0a44-44dd-bb0c-4352182b144e,2
751c73b3-e7da-4ed1-a8d5-1b21e9f569b5,0
3e386718-48f4-41cc-8254-7872a08408fe,0
eef5c293-43ff-4179-8eaa-e5285c9a6250,0
e231a52c-3563-435c-a7aa-bced10b97c5a,0
352eb286-9159-4f71-8914-7b9a07640723,0
c93c0643-4af1-435a-bad7-15ec4672211c,0
